"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.341684204E1,1.908060854E-1,1.099814487E1,-1.079560901E0,1.105264897E1
3.342689504E1,-4.212234388E-1,1.027689900E1,-8.833605033E-1,1.032339130E1
3.343694804E1,-7.402724120E-1,9.837851458E0,-5.563292402E-1,9.881337297E0
3.344700104E1,-1.162414777E0,9.608325439E0,-1.649686646E-1,9.679790314E0
3.345705404E1,-1.665663725E0,9.513936760E0,2.724632925E-1,9.662487494E0
3.346710604E1,-1.863812853E0,9.370462461E0,5.305465275E-1,9.568743109E0
3.347715904E1,-1.515760265E0,9.200481563E0,3.539927745E-1,9.331221841E0
3.348721204E1,-1.016882404E0,9.005031947E0,3.235317045E-1,9.068038540E0
3.349726504E1,-1.248745993E-1,8.754103366E0,6.369021177E-1,8.778129853E0
3.350731804E1,9.290435567E-1,8.711716315E0,1.560984970E0,8.899089681E0
3.351737104E1,2.320299570E0,8.297447518E0,3.850395600E0,9.437000142E0
3.352742404E1,3.564816418E0,7.151836469E0,4.417405365E0,9.130725662E0
3.353747704E1,2.487497340E0,5.840701854E0,2.174535062E0,6.710442899E0
3.354753004E1,1.681254887E0,3.838668424E0,4.466551212E0,6.124710034E0
3.355758304E1,1.458298069E0,1.578216130E0,4.696364914E0,5.164614488E0
3.356763504E1,1.480194868E0,1.292087309E0,1.737313020E-1,1.972472821E0
3.357768804E1,8.318515036E-1,-6.101376575E-1,-4.500531721E-1,1.125518877E0
3.358774104E1,1.223664946E0,-7.140032110E0,1.413225245E-1,7.245508021E0
3.359779404E1,3.707167760E0,-1.801445515E1,1.424642519E0,1.844704024E1
3.360784704E1,4.784471636E0,-2.848128458E1,-1.302584002E-2,2.888035509E1
3.361790004E1,4.232234862E0,-3.588290767E1,-1.571776591E0,3.616580369E1
3.362795304E1,3.122370181E0,-3.881494952E1,-1.350161270E0,3.896373233E1
3.363800604E1,2.228709808E0,-3.754860633E1,-3.286780729E0,3.775801786E1
3.364805904E1,5.472628400E-1,-2.840774532E1,-4.074346299E0,2.870365462E1
3.365811204E1,1.839089656E-1,-2.001209089E1,-3.720241842E0,2.035578060E1
3.366816504E1,2.015012494E0,-1.690029628E1,-4.330384762E0,1.756224706E1
3.367821704E1,4.750073928E0,-1.603231220E1,-4.713908315E0,1.737294357E1
3.368827004E1,6.534225485E0,-1.529047127E1,-3.918354864E0,1.708356284E1
3.369832304E1,7.181262581E0,-1.346687206E1,-1.682553846E0,1.535441835E1
3.370837604E1,6.367931841E0,-1.036340856E1,3.114236412E0,1.255584570E1
3.371842904E1,3.303845536E0,-7.124948047E0,7.017946340E0,1.053241904E1
3.372848204E1,1.378008927E0,-4.556531090E0,6.307799660E0,7.902481935E0
3.373853504E1,5.756018092E-1,-2.369192380E0,5.063010478E0,5.619471957E0
3.374858804E1,-4.001316914E-1,-6.737571180E-1,4.576442614E0,4.643046524E0
3.375864104E1,-9.610897337E-1,6.442491442E-1,3.744931126E0,3.919599415E0
3.376869404E1,-1.337048012E0,1.944053609E0,2.619998170E0,3.525823625E0
3.377874604E1,-1.688654830E0,3.332655644E0,1.678744969E0,4.095892266E0
3.378879904E1,-1.847099464E0,4.899296626E0,8.425223798E-1,5.303275197E0
3.379885204E1,-1.862239221E0,6.645481042E0,7.909178694E-2,6.901927898E0
3.380890504E1,-1.737380994E0,8.509095089E0,-6.272080189E-1,8.707271780E0
3.381895804E1,-1.292137449E0,1.031253544E1,-1.546554626E0,1.050760856E1
3.382901104E1,-6.407280971E-1,1.157373659E1,-3.375056729E0,1.207281736E1
3.383906404E1,2.843113411E-1,1.205673414E1,-4.448657563E0,1.285442434E1
3.384911779E1,1.801051325E0,1.214396992E1,-3.473932561E0,1.275884002E1
3.385917079E1,3.305748220E0,1.225426712E1,-1.960648007E0,1.284286473E1
3.386922379E1,4.733402347E0,1.285798161E1,-6.446543562E-1,1.371671856E1
3.387927579E1,5.932058752E0,1.347636677E1,5.695515490E-1,1.473520177E1
3.388932879E1,6.698003656E0,1.394274536E1,7.430232346E-1,1.548597704E1
3.389938179E1,6.866846101E0,1.401931465E1,2.151447916E-1,1.561220824E1
3.390943479E1,6.165709396E0,1.369869545E1,-2.622908914E-1,1.502461400E1
3.391948779E1,4.750758930E0,1.307889994E1,-3.437624860E-1,1.391924951E1
3.392954079E1,3.116643711E0,1.246096152E1,-1.517106879E-1,1.284570146E1
3.393959379E1,1.523338841E0,1.160061858E1,2.437750983E-1,1.170274920E1
3.394964679E1,3.537719690E-1,1.096760837E1,6.895235503E-1,1.099495478E1
3.395969979E1,-5.059697299E-1,1.069754185E1,1.125415351E0,1.076847095E1
3.396975279E1,-1.138197657E0,1.061279230E1,1.450418800E0,1.077174865E1
3.397980479E1,-1.480685742E0,1.057447433E1,1.561938651E0,1.079127379E1
3.398985779E1,-1.625145298E0,1.059641425E1,1.544577098E0,1.083101153E1
3.399991079E1,-1.596954409E0,1.044079178E1,1.487060961E0,1.066638395E1
3.400996379E1,-1.162521343E0,9.829799842E0,1.438347808E0,1.000226300E1
3.402001679E1,-1.162892056E-1,8.990509803E0,1.196511646E0,9.070525333E0
3.403006979E1,5.802854289E-1,8.558419862E0,4.368986911E-1,8.589188680E0
3.404012279E1,6.012887737E-1,8.176643457E0,2.230391540E-1,8.201755476E0
3.405017579E1,3.999948665E-1,7.491616416E0,1.094347340E0,7.581682433E0
3.406022879E1,-6.831609026E-2,6.654654154E0,2.280249213E0,7.034815240E0
3.407028179E1,1.988545950E-1,5.271352619E0,3.385735499E0,6.268166115E0
3.408033379E1,1.005110935E0,3.514605793E0,2.374335006E0,4.358918282E0
3.409038679E1,1.252489673E0,2.668769211E0,9.822134580E-3,2.948076654E0
3.410043979E1,4.658409467E-1,1.762198770E0,-1.396013381E0,2.295910637E0
3.411049279E1,4.754870984E-1,-4.352234638E0,-1.320840992E0,4.573035671E0
3.412054579E1,3.799961026E0,-1.799854371E1,-2.030358293E-1,1.839642637E1
3.413059879E1,7.208687777E0,-3.603310627E1,-3.648937971E0,3.692783063E1
3.414065179E1,8.908509035E0,-5.297105862E1,-7.043261860E0,5.417473693E1
3.415070479E1,7.131592823E0,-5.654217307E1,-2.478764523E0,5.704402883E1
3.416075779E1,4.220129372E0,-4.482047971E1,-4.786674575E0,4.527247670E1
3.417081079E1,1.371619090E0,-2.649187237E1,-4.609979319E0,2.692494289E1
3.418086379E1,-4.440457428E-1,-1.618611502E1,-1.482581409E0,1.625993677E1
3.419091579E1,-1.104140257E0,-1.008527873E1,9.032509768E-1,1.018566812E1
3.420096879E1,-7.727536950E-1,-6.534513752E0,4.994456552E0,8.260848292E0
3.421102179E1,1.960156110E0,-5.724363313E0,1.131018036E1,1.282695315E1
3.422107479E1,5.108834522E0,-6.923039013E0,8.666886882E0,1.221243578E1
3.423112779E1,4.397416365E0,-7.179484443E0,3.154509695E0,8.990728501E0
3.424118079E1,2.815611507E0,-6.296570667E0,1.731948785E0,7.111548138E0
3.425123379E1,1.295300647E0,-4.875694925E0,1.812072011E0,5.360392685E0
3.426128679E1,2.984766778E-1,-3.519137970E0,2.170681747E0,4.145513192E0
3.427133979E1,-1.943531160E-1,-2.138594567E0,2.176574571E0,3.057586747E0
3.428139279E1,-4.506371628E-1,-6.129466599E-1,1.819445350E0,1.972095039E0
3.429144479E1,-7.110318752E-1,1.103416956E0,1.291453471E0,1.841452518E0
3.430149779E1,-1.006156710E0,3.045631031E0,7.741304219E-1,3.299620828E0
3.431155079E1,-1.138561719E0,5.010553352E0,2.857961136E-1,5.146226491E0
3.432160379E1,-1.182460641E0,7.034569974E0,-2.023323727E-1,7.136128241E0
3.433165679E1,-1.002130317E0,9.553866811E0,-1.117523364E0,9.671064817E0
3.434170979E1,-6.116357142E-1,1.090663360E1,-2.327310528E0,1.116893590E1
3.435176279E1,-7.516106931E-3,1.164545035E1,-3.374949725E0,1.212463838E1
3.436181579E1,9.146599909E-1,1.225755209E1,-3.763488434E0,1.285488356E1
3.437186879E1,2.236574605E0,1.246312499E1,-2.529587937E0,1.291241904E1
3.438192179E1,3.917319030E0,1.302704450E1,-8.396332705E-1,1.362916948E1
3.439197379E1,5.493275503E0,1.392891436E1,6.403788722E-1,1.498668796E1
3.440202679E1,6.441623130E0,1.438710101E1,8.454372168E-1,1.578600482E1
3.441207979E1,6.408544847E0,1.446036779E1,4.922069192E-2,1.581689307E1
3.442213279E1,5.595073773E0,1.408467951E1,-4.543456131E-1,1.516210663E1
3.443218579E1,4.151491538E0,1.347206672E1,-7.116365504E-1,1.411516526E1
3.444223879E1,2.415854184E0,1.289891095E1,-5.001813519E-1,1.313272388E1
3.445229179E1,7.544865547E-1,1.242316862E1,3.391911328E-2,1.244610457E1
3.446234479E1,-6.859836459E-1,1.203824759E1,6.298930603E-1,1.207421814E1
3.447239779E1,-1.880745366E0,1.185327209E1,1.306517653E0,1.207245835E1
3.448245079E1,-2.686444175E0,1.181753157E1,1.876711226E0,1.226348562E1
3.449250279E1,-3.026928127E0,1.167365264E1,1.895982479E0,1.220783394E1
3.450255579E1,-3.185680909E0,1.148267556E1,1.612607698E0,1.202501162E1
3.451260879E1,-3.266444113E0,1.118308294E1,1.127639047E0,1.170480974E1
3.452266179E1,-2.175159253E0,9.607147810E0,2.112768219E-1,9.852575537E0
3.453271479E1,-9.471781844E-1,8.487943372E0,-3.808531290E-1,8.549115644E0
3.454276779E1,-7.845622931E-1,8.027823048E0,1.183171881E0,8.152384718E0
3.455282079E1,-4.244335967E-1,6.944538056E0,2.627741638E0,7.437188904E0
3.456287379E1,6.233892024E-2,5.775465054E0,2.132491828E0,6.156898905E0
3.457292679E1,1.073107329E0,4.194040557E0,1.495187860E0,4.580078850E0
3.458297979E1,2.176077265E0,2.498484258E0,-9.477611518E-1,3.446155402E0
3.459303179E1,2.371218732E0,1.911770546E0,-2.349129998E0,3.846551267E0
3.460308479E1,1.245827647E0,1.730165384E0,-2.100519837E0,2.992948775E0
3.461313779E1,5.026254880E-1,-1.915401083E0,-1.989281237E0,2.806890366E0
3.462319079E1,2.524587106E0,-1.183495861E1,-1.163651463E0,1.215705022E1
3.463324379E1,4.723838933E0,-2.632057702E1,-2.108939243E0,2.682415056E1
3.464329679E1,6.021352167E0,-4.235054565E1,-4.812067863E0,4.304627041E1
3.465334979E1,5.454152952E0,-5.144371443E1,-1.511167277E0,5.175410289E1
3.466340279E1,4.873738154E0,-5.215208356E1,-3.201107326E0,5.247704480E1
3.467345579E1,2.733778262E0,-3.566023868E1,-4.166858021E0,3.600678925E1
3.468350879E1,8.086871740E-1,-2.027970392E1,-1.675641267E0,2.036487515E1
3.469356079E1,9.368084398E-1,-1.267405978E1,-5.783375021E-1,1.272178744E1
3.470361379E1,2.147137202E0,-7.368424353E0,2.784143547E0,8.164271609E0
3.471366679E1,5.156831392E0,-4.841543092E0,9.013526198E0,1.145762209E1
3.472371979E1,6.830085241E0,-5.573347274E0,8.509728928E0,1.225266300E1
3.473377279E1,5.022554762E0,-7.415083380E0,3.681270150E0,9.683040214E0
3.474382579E1,2.594328309E0,-7.911441822E0,1.832879913E0,8.525309370E0
3.475387879E1,8.777509770E-1,-7.177179471E0,1.089836798E0,7.312324950E0
3.476393179E1,7.911809027E-2,-5.869440919E0,5.922516096E-1,5.899776127E0
3.477398479E1,-4.698345950E-1,-4.452788621E0,4.014172018E-1,4.495465139E0
3.478403779E1,-8.251080559E-1,-2.795205309E0,3.852415009E-1,2.939793707E0
3.479408979E1,-9.507696904E-1,-9.046268266E-1,4.006839609E-1,1.372173581E0
3.480414279E1,-1.043155771E0,1.176995394E0,4.531218274E-1,1.636707521E0
3.481419579E1,-1.190532576E0,3.521856340E0,4.913520563E-1,3.749968898E0
3.482424879E1,-1.282802808E0,5.678828706E0,3.350676398E-1,5.831547722E0
3.483430179E1,-1.249707129E0,7.785544837E0,1.181874676E-1,7.886091846E0
3.484435504E1,-9.184980302E-1,9.699951308E0,-2.954679747E-1,9.747820030E0
3.485440804E1,-2.138449007E-1,1.112268003E1,-8.193446016E-1,1.115486738E1
3.486446104E1,3.353858379E-1,1.181027400E1,-1.226580952E0,1.187853343E1
3.487451404E1,1.300788259E0,1.197723774E1,-1.094254954E0,1.209725869E1
3.488456704E1,2.401632440E0,1.214012362E1,-2.911621034E-1,1.237882124E1
3.489462004E1,3.691225327E0,1.265156437E1,-5.807458241E-2,1.317917289E1
3.490467204E1,4.867581036E0,1.319949292E1,-1.217074549E-1,1.406892928E1
3.491472504E1,5.960821205E0,1.358717033E1,-3.774424481E-1,1.484200289E1
3.492477804E1,6.914590956E0,1.383477419E1,-5.921697485E-1,1.547782963E1
3.493483104E1,7.595210366E0,1.401632556E1,-9.085134709E-1,1.596778004E1
3.494488404E1,7.793418698E0,1.397525705E1,-1.200019391E0,1.604634635E1
3.495493704E1,7.296738659E0,1.368130817E1,-1.150539082E0,1.554812942E1
3.496499004E1,6.202497738E0,1.334337068E1,-6.652646220E-1,1.472953143E1
3.497504304E1,4.259077967E0,1.294411110E1,3.260617582E-1,1.363070334E1
3.498509604E1,1.845236541E0,1.241455567E1,1.517312701E0,1.264232290E1
3.499514804E1,-3.909120210E-1,1.165567362E1,2.354836296E0,1.189759613E1
3.500520104E1,-2.088829791E0,1.098402033E1,2.575475131E0,1.147366483E1
3.501525404E1,-2.862115290E0,1.046156343E1,2.008131491E0,1.103034928E1
3.502530704E1,-2.891838149E0,9.824517467E0,1.078099097E0,1.029787206E1
3.503536004E1,-2.895188896E0,9.195093353E0,1.130611771E0,9.706190988E0
3.504541304E1,-3.259867457E0,8.361361678E0,3.529536073E0,9.643481209E0
3.505546604E1,-3.165986902E0,7.183952885E0,6.009826135E0,9.886893460E0
3.506551904E1,-1.981444945E0,6.840600874E0,2.190163500E0,7.450957022E0
3.507557204E1,-1.585589030E0,6.792159616E0,-9.154126006E-1,7.034593453E0
3.508562504E1,-1.610936271E0,6.449589962E0,-1.682165591E0,6.857259469E0
3.509567704E1,-1.121503856E0,5.954244257E0,-2.248947898E0,6.462860220E0
3.510573004E1,-1.958172588E-1,4.928287706E0,-2.126869730E0,5.371213918E0
3.511578304E1,-1.671368122E-2,1.690383852E0,-1.704167494E0,2.400388252E0
3.512583604E1,1.365495301E0,-7.550082725E0,-1.285378214E0,7.779493796E0
3.513588904E1,3.708861406E0,-2.180146752E1,-4.967887974E-1,2.212027211E1
3.514594204E1,5.161005135E0,-3.955016438E1,-3.982042737E0,4.008376406E1
3.515599504E1,6.123179673E0,-5.676972332E1,-5.379769353E0,5.735186774E1
3.516604804E1,7.210989826E0,-6.454168799E1,-5.451320561E0,6.517165610E1
3.517610104E1,8.085008233E0,-5.014085655E1,-7.941694146E0,5.140567439E1
3.518615404E1,4.749039848E0,-2.771546305E1,-7.517137173E0,2.910683121E1
3.519620704E1,2.677965712E0,-1.614028571E1,-5.747839884E0,1.734122218E1
3.520625904E1,3.023046745E0,-9.757949256E0,-2.464169873E0,1.050849744E1
3.521631204E1,6.274881005E0,-6.357129110E0,9.572398392E0,1.309267097E1
3.522636504E1,1.260810670E1,-3.811863618E0,3.571429034E1,3.806580084E1
3.523641804E1,9.503430483E0,-2.965991954E0,1.862806196E1,2.112148176E1
3.524647104E1,6.644330894E0,-2.167814857E0,8.911017491E0,1.132487470E1
3.525652404E1,2.895081015E0,-3.157777703E0,6.089670449E0,7.445612150E0
3.526657704E1,1.144458855E0,-3.438784947E0,3.706884463E0,5.184208754E0
3.527663004E1,3.877255809E-1,-2.508190636E0,2.128915086E0,3.312647104E0
3.528668304E1,-3.548189130E-1,-1.174579909E0,5.200958721E-1,1.332679309E0
3.529673604E1,-8.263261771E-1,7.441780597E-1,-5.113238060E-1,1.223955869E0
3.530678804E1,-1.153197665E0,3.592121746E0,-1.798324038E0,4.179374695E0
3.531684104E1,-1.088326096E0,7.948010893E0,-4.387447155E0,9.143578260E0
3.532689404E1,-1.290411351E0,1.090373104E1,-7.328079734E0,1.320065395E1
3.533694704E1,-1.862231327E0,1.147681782E1,-9.748334679E0,1.517284686E1
3.534700004E1,-1.731525154E0,1.133859549E1,-1.002984829E1,1.523679047E1
3.535705304E1,-1.237573060E-1,1.174271060E1,-9.003176626E0,1.479742401E1
3.536710604E1,9.957556826E-1,1.161041383E1,-7.096837558E0,1.364398556E1
3.537715904E1,1.604210658E0,1.143315666E1,-4.874881577E0,1.253215997E1
3.538721204E1,2.317300826E0,1.161497232E1,-3.650391589E0,1.239366063E1
3.539726504E1,3.048346185E0,1.195177194E1,-2.489415227E0,1.258310197E1
3.540731704E1,3.378005772E0,1.218048929E1,-2.078846548E0,1.281002909E1
3.541737004E1,3.284596210E0,1.203195832E1,-1.795661801E0,1.260083309E1
3.542742304E1,3.233772211E0,1.192689555E1,-1.559490421E0,1.245552610E1
3.543747604E1,3.262554838E0,1.189244843E1,-1.605027952E0,1.243586380E1
3.544752904E1,3.488657019E0,1.181081429E1,-1.743637953E0,1.243810014E1
3.545758204E1,3.829744989E0,1.189417219E1,-5.731470019E-1,1.250866805E1
3.546763504E1,2.661995797E0,1.348788461E1,6.192486135E0,1.507833338E1
3.547768804E1,1.750998428E0,1.406823129E1,4.773761584E0,1.495894137E1
3.548774104E1,1.627940267E0,1.334420332E1,1.585676592E0,1.353633340E1
3.549779404E1,1.427255201E0,1.274270375E1,8.001973093E-1,1.284732938E1
3.550784604E1,8.210956965E-1,1.227915287E1,-1.006240764E-1,1.230698657E1
3.551789904E1,-2.421061568E-1,1.155261761E1,-1.364564717E-1,1.155595991E1
3.552795204E1,-1.846266675E0,1.073784904E1,2.154010166E0,1.110629833E1
3.553800504E1,-4.540759980E0,9.231818545E0,9.727330311E0,1.415859915E1
3.554805804E1,-5.344409485E0,6.591188475E0,1.336746588E1,1.583337053E1
3.555811104E1,-3.701195999E0,4.532285610E0,8.345016371E0,1.019214221E1
3.556816404E1,-2.342136728E0,5.097147108E0,1.886843281E0,5.918335126E0
3.557821704E1,-2.005127484E0,6.370244415E0,-3.964070735E0,7.766235055E0
3.558827004E1,-1.734096175E0,6.129100564E0,-4.182381794E0,7.620057790E0
3.559832304E1,-1.312985550E0,5.212747731E0,-3.901769237E0,6.642324378E0
3.560837504E1,-8.440066954E-1,3.914832501E0,-4.585059071E0,6.087776893E0
3.561842804E1,-3.377304983E-1,7.816464329E-1,-4.703996699E0,4.780441191E0
3.562848104E1,2.135627689E0,-1.124820338E1,-3.690816899E0,1.202934389E1
3.563853404E1,5.598910131E0,-3.091492614E1,-3.264058449E0,3.158693608E1
3.564858704E1,7.993824413E0,-5.241256064E1,-8.017184624E0,5.362138558E1
3.565864004E1,9.277706909E0,-6.627106985E1,-6.104489633E0,6.719520324E1
3.566869304E1,9.299159174E0,-6.639594767E1,-4.373399804E0,6.718647821E1
3.567874604E1,4.827799212E0,-4.458713370E1,-7.772652896E0,4.551630774E1
3.568879904E1,-2.078047818E-1,-2.417444773E1,-6.919061737E0,2.514598419E1
3.569885204E1,-1.791410290E0,-1.396234757E1,-3.459348435E0,1.449563355E1
3.570890504E1,-1.830459166E0,-7.147235879E0,-4.137712721E-1,7.389503917E0
3.571895704E1,-4.549616173E-1,-2.170239113E0,8.459155190E0,8.744954797E0
3.572901004E1,7.647635917E0,2.401178988E0,4.795114446E1,4.861650183E1
3.573906304E1,8.553566673E0,-1.007644826E0,2.065156111E1,2.237556317E1
3.574911604E1,5.297134162E0,-3.433939945E0,-1.630310143E0,6.519929834E0
3.575916904E1,4.642462064E0,-3.805105407E0,-1.515868438E0,6.191053084E0
3.576922204E1,3.674110234E0,-3.511469346E0,-2.996474658E0,5.899861300E0
3.577927504E1,3.058194066E0,-2.398948860E0,-2.494209359E0,4.618288309E0
3.578932804E1,2.702283112E0,-7.562572378E-1,-1.610214432E0,3.235281989E0
3.579938104E1,2.110477499E0,1.247746119E0,-1.017858742E0,2.654622774E0
3.580943304E1,1.588436770E0,3.409941217E0,-7.132234848E-1,3.828775028E0
3.581948604E1,1.094075883E0,5.819598668E0,-8.614574182E-1,5.983881648E0
3.582953904E1,7.058728769E-1,8.091493964E0,-1.414695820E0,8.244506981E0
3.583959204E1,6.317043085E-1,1.024070123E1,-2.190061759E0,1.049130032E1
3.584964496E1,8.387506333E-1,1.149319704E1,-2.975251604E0,1.190164707E1
3.585969796E1,1.304482529E0,1.210996719E1,-3.367969319E0,1.263709608E1
3.586975096E1,2.169872785E0,1.222218462E1,-2.675634427E0,1.269839219E1
3.587980396E1,3.104191773E0,1.259139185E1,-1.502906331E0,1.305518604E1
3.588985696E1,3.929810729E0,1.325582967E1,-2.831128263E-1,1.382897630E1
3.589990996E1,4.943297508E0,1.390480980E1,6.411916351E-1,1.477129150E1
3.590996196E1,5.762488328E0,1.408191261E1,5.059022677E-1,1.522374696E1
3.592001496E1,6.138485929E0,1.423402675E1,2.517413449E-1,1.550328677E1
3.593006796E1,6.216124089E0,1.431038437E1,-2.095595129E-1,1.560356417E1
3.594012096E1,5.657946544E0,1.413565086E1,-4.772415555E-1,1.523340880E1
3.595017396E1,4.700916971E0,1.381234427E1,-7.645789951E-1,1.461040915E1
3.596022696E1,3.304242854E0,1.328594751E1,-6.467307025E-1,1.370593604E1
3.597027996E1,1.736597906E0,1.273442878E1,-4.783433536E-2,1.285238253E1
3.598033296E1,-3.245080434E-2,1.230515310E1,8.477024281E-1,1.233436035E1
3.599038596E1,-1.713316924E0,1.175418517E1,1.689264695E0,1.199791395E1
3.600043896E1,-2.941637131E0,1.119070771E1,1.885477957E0,1.172348904E1
3.601049096E1,-3.649502520E0,1.062759745E1,1.803041571E0,1.138049451E1
3.602054396E1,-4.208102526E0,1.012636945E1,2.363032923E0,1.121763833E1
3.603059696E1,-4.960241570E0,9.315203934E0,4.380043995E0,1.142636452E1
3.604064996E1,-5.132315186E0,7.791991977E0,7.089302836E0,1.171810620E1
3.605070296E1,-3.550058338E0,6.613198564E0,4.257050738E0,8.629008659E0
3.606075596E1,-2.100554774E0,6.942619584E0,-1.417004301E0,7.390547898E0
3.607080896E1,-1.947551998E0,6.748793156E0,-1.869546048E0,7.268725492E0
3.608086196E1,-1.644450757E0,5.936940592E0,-1.765755047E0,6.408539051E0
3.609091496E1,-1.343633731E0,5.399660411E0,-2.895333615E0,6.272530661E0
3.610096796E1,-7.269056770E-1,4.857498974E0,-3.473755390E0,6.015867739E0
3.611101996E1,4.913830465E-1,3.507865123E0,-3.504119396E0,4.982512194E0
3.612107296E1,1.716246379E0,2.249874097E-1,-3.087992939E0,3.540031265E0
3.613112596E1,3.872873467E0,-1.041911966E1,-2.617986143E0,1.141976597E1
3.614117896E1,7.872990532E0,-2.860072917E1,-2.217088174E0,2.974728843E1
3.615123196E1,1.088150227E1,-4.786639725E1,-3.573642206E0,4.921757812E1
3.616128496E1,1.172822821E1,-6.300645241E1,-4.589480150E0,6.425284204E1
3.617133796E1,8.648243619E0,-6.220296078E1,-5.338189217E0,6.302774557E1
3.618139096E1,2.456466459E0,-3.850649486E1,-5.156577623E0,3.892781354E1
3.619144396E1,-1.233128957E0,-2.028678841E1,-3.538375894E0,2.062994171E1
3.620149696E1,-2.951849585E0,-1.111768768E1,-1.477344643E0,1.159736791E1
3.621154896E1,-3.468995172E0,-5.527537263E0,1.014530507E0,6.604306765E0
3.622160196E1,-2.773395780E0,-2.829490458E0,4.757853649E0,6.191519341E0
3.623165496E1,2.601580026E0,-2.230274230E0,2.011546265E1,2.040524882E1
3.624170796E1,7.133896626E0,-4.853166187E0,1.931382576E1,2.115347651E1
3.625176096E1,4.305857447E0,-5.346520330E0,3.661009548E0,7.780017924E0
3.626181396E1,2.281244263E0,-4.741312460E0,4.207118440E-1,5.278363164E0
3.627186696E1,1.054305315E0,-4.332027830E0,-5.354563614E-1,4.490516488E0
3.628191996E1,6.610908794E-1,-3.278667718E0,-7.361409887E-1,3.424705346E0
3.629197296E1,6.164598133E-1,-1.942204134E0,-5.560175105E-1,2.112187272E0
3.630202596E1,4.826668214E-1,-1.317623270E-1,-2.625212717E-1,5.650185744E-1
3.631207896E1,3.778185337E-1,2.014717210E0,-6.469582323E-2,2.050857828E0
3.632213096E1,3.513295870E-1,4.401522573E0,-1.506231058E-1,4.418090171E0
3.633218396E1,3.006563188E-1,6.761462903E0,-4.810211957E-1,6.785216003E0
3.634223696E1,4.265021954E-1,9.098632421E0,-1.041841682E0,9.168012334E0
3.635228996E1,1.191601081E0,1.110023491E1,-1.867115360E0,1.131906569E1
3.636234296E1,2.334555667E0,1.235971113E1,-2.127898840E0,1.275698095E1
3.637239596E1,4.418344135E0,1.362142566E1,-2.149334732E0,1.448049176E1
3.638244896E1,6.916184907E0,1.450320449E1,-1.973319508E0,1.618859302E1
3.639250196E1,8.466051396E0,1.497679037E1,-1.723380275E0,1.729012191E1
3.640255496E1,8.924443867E0,1.505889346E1,-1.422026474E0,1.756240673E1
3.641260796E1,8.597725430E0,1.497354750E1,-4.249604309E-1,1.727161251E1
3.642265996E1,7.141191612E0,1.478496544E1,6.576831952E-1,1.643241820E1
3.643271296E1,4.633822218E0,1.425676774E1,1.125857985E0,1.503313976E1
3.644276596E1,2.227775423E0,1.340918109E1,1.019898251E0,1.363118899E1
3.645281896E1,4.048450954E-1,1.239068734E1,9.373355663E-1,1.243268395E1
3.646287196E1,-1.082655686E0,1.153015495E1,7.222480774E-1,1.160337273E1
3.647292496E1,-2.091633677E0,1.085033427E1,4.025281727E-1,1.105742801E1
3.648297796E1,-2.615935232E0,1.045304052E1,1.381568420E-1,1.077628232E1
3.649303096E1,-3.035324144E0,1.011879848E1,-7.366322279E-3,1.056424770E1
3.650308396E1,-3.461950154E0,9.626559981E0,1.709503663E-1,1.023156782E1
3.651313596E1,-3.845318755E0,9.107885640E0,1.066763685E0,9.943743859E0
3.652318896E1,-4.215115677E0,8.461867713E0,2.950336618E0,9.903276808E0
3.653324196E1,-3.576646505E0,7.386499266E0,5.891462703E0,1.010257910E1
3.654329496E1,-8.551128969E-1,6.801874765E0,7.477953227E0,1.014477712E1
3.655334796E1,-4.220963185E-1,6.870640360E0,3.015293922E0,7.515042361E0
3.656340096E1,-1.973548134E0,6.493021325E0,-5.508322728E-1,6.808644091E0
3.657345396E1,-2.485359598E0,5.230078878E0,1.368815643E0,5.950159129E0
3.658350696E1,-2.555369480E0,4.742874252E0,1.540453641E0,5.603371018E0
3.659355996E1,-2.475309404E0,5.409650379E0,-1.537739364E0,6.144600574E0
3.660361296E1,-2.087892775E0,4.788445112E0,-2.578964750E0,5.825767074E0
3.661366496E1,-4.489328456E-1,1.853622910E0,-2.073551309E0,2.817281247E0
3.662371796E1,2.750671453E0,-6.919221366E0,-1.936893693E0,7.693723087E0
3.663377096E1,7.576446066E0,-2.260590172E1,-1.447397543E0,2.388565024E1
3.664382396E1,1.331455677E1,-4.023701576E1,-5.783771608E0,4.277554059E1
3.665387696E1,1.467969919E1,-4.996507054E1,-4.820428796E0,5.229950646E1
3.666392996E1,1.099633924E1,-4.829910057E1,-3.372187500E0,4.964971542E1
3.667398296E1,4.710079266E0,-3.489949254E1,-6.007009531E0,3.572455164E1
3.668403596E1,4.846990943E-1,-2.003735086E1,-3.789544212E0,2.039830895E1
3.669408896E1,-2.029750986E0,-1.188865827E1,-8.418961430E-1,1.209003199E1
3.670414196E1,-3.795691389E0,-7.402112501E0,1.557954358E0,8.463200599E0
3.671419496E1,-5.174805148E0,-5.516348031E0,5.041407355E0,9.089801540E0
3.672424696E1,-6.322593116E0,-6.239548620E0,1.007959523E1,1.343522946E1
3.673429996E1,-3.192327147E0,-9.018187013E0,8.436823504E0,1.275533772E1
3.674435296E1,-5.410481268E-1,-9.549740431E0,2.409621198E0,9.863901343E0
