"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.539348075E1,2.958196446E0,-8.705763703E-1,2.674320558E-1,3.095213940E0
2.540345275E1,3.583022894E0,-3.336813015E-1,-1.439122564E-1,3.601403477E0
2.541342475E1,3.526213101E0,-6.814750041E-1,1.882610482E-1,3.596391140E0
2.542339575E1,3.080310867E0,-1.582153352E0,1.034330349E0,3.614050849E0
2.543336775E1,3.060374785E0,-1.824876390E0,1.407784704E0,3.831178074E0
2.544333875E1,3.321108563E0,-1.580010348E0,1.245856884E0,3.883085649E0
2.545331075E1,3.302031437E0,-1.488116968E0,1.003085460E0,3.758202251E0
2.546328175E1,2.612817205E0,-1.581091352E0,1.048116037E0,3.228809507E0
2.547325375E1,1.375684952E0,-1.398458979E0,1.199048168E0,2.299111375E0
2.548322575E1,-7.985834777E-2,-1.085180368E0,1.070266167E0,1.526257991E0
2.549319675E1,-1.468701873E0,-7.694486294E-1,7.241735655E-1,1.809299240E0
2.550316875E1,-2.639356547E0,-3.057537570E-1,4.930179280E-1,2.702361008E0
2.551313975E1,-3.507313730E0,1.701061014E-1,3.802257228E-1,3.531962243E0
2.552311175E1,-4.042080193E0,7.010365717E-1,5.172271550E-1,4.134898849E0
2.553308375E1,-4.260056207E0,1.394238167E0,1.025725002E0,4.598270406E0
2.554305475E1,-4.234743025E0,2.069368357E0,1.554627877E0,4.963083892E0
2.555302675E1,-4.067688074E0,2.662088475E0,1.852708113E0,5.202434879E0
2.556299775E1,-3.768760284E0,3.002832628E0,1.826017036E0,5.153144291E0
2.557296975E1,-3.292304594E0,3.018052638E0,1.718970305E0,4.785683877E0
2.558294175E1,-2.528314998E0,2.583848636E0,1.727613367E0,4.006656767E0
2.559291275E1,-1.406184613E0,1.731702763E0,1.963115532E0,2.971526917E0
2.560288475E1,-1.894035941E-1,5.223086777E-1,2.243242185E0,2.311020462E0
2.561285575E1,7.435050452E-1,-9.761388588E-1,2.028298830E0,2.370578615E0
2.562282775E1,1.577910320E0,-2.382619049E0,1.040923669E0,3.041413585E0
2.563279875E1,2.515034217E0,-3.246468855E0,1.592620745E-1,4.109783638E0
2.564277075E1,3.416948521E0,-3.107059832E0,-1.010398572E0,4.727606505E0
2.565274275E1,3.899553142E0,-2.014566936E0,-2.791732648E0,5.201804094E0
2.566271375E1,3.272645670E0,-1.195136966E0,-3.496317164E0,4.935868288E0
2.567268575E1,1.533918793E0,-9.335144839E-1,-2.459430412E0,3.045185398E0
2.568265675E1,-1.418897045E-1,-8.453661000E-1,-1.468156036E0,1.700076080E0
2.569262875E1,-1.405190586E0,-7.046532939E-1,-1.246831907E0,2.006411387E0
2.570260075E1,-2.311251735E0,-4.779616401E-1,-1.350172088E0,2.719061709E0
2.571257175E1,-2.866717926E0,-1.440445496E-1,-1.413098361E0,3.199322972E0
2.572254375E1,-3.118434713E0,2.115510198E-1,-1.438192856E0,3.440608607E0
2.573251475E1,-3.006406154E0,5.055855679E-1,-1.473220894E0,3.385922996E0
2.574248675E1,-2.573259037E0,8.229553304E-1,-1.656595424E0,3.169104912E0
2.575245775E1,-2.029929911E0,1.035909755E0,-1.646838468E0,2.811725698E0
2.576242975E1,-1.507564808E0,1.204492437E0,-1.338112206E0,2.348211650E0
2.577240175E1,-1.139556257E0,1.295740357E0,-1.112941778E0,2.053331668E0
2.578237275E1,-8.550979865E-1,1.361887569E0,-1.022934126E0,1.905865825E0
2.579234475E1,-7.015430868E-1,1.351918066E0,-1.052012329E0,1.851101051E0
2.580231575E1,-7.172872996E-1,1.156468744E0,-1.091381047E0,1.744429310E0
2.581228775E1,-7.953341800E-1,7.813205968E-1,-9.945546645E-1,1.494040600E0
2.582225875E1,-8.315682060E-1,3.821081608E-1,-8.188183522E-1,1.227996670E0
2.583223075E1,-7.819399631E-1,-8.588076063E-2,-6.505077115E-1,1.020767306E0
2.584220275E1,-6.200995588E-1,-6.390174942E-1,-3.052995014E-1,9.413153596E-1
2.585217375E1,-3.299618876E-1,-9.466424333E-1,1.117554939E-1,1.008710084E0
2.586214575E1,2.286261320E-3,-9.462290351E-1,5.877901840E-1,1.113935328E0
2.587211675E1,2.153798497E-1,-7.863946643E-1,7.054244685E-1,1.078159881E0
2.588208875E1,4.508530712E-1,-5.231125237E-1,5.450487918E-1,8.797689411E-1
2.589206075E1,8.715502971E-1,-4.322634570E-2,3.796763769E-1,9.516420486E-1
2.590203175E1,1.197072394E0,4.055751934E-1,1.351768085E-1,1.271120106E0
2.591200375E1,1.307207040E0,6.391531496E-1,-3.033167106E-1,1.486374118E0
2.592197475E1,1.391197030E0,7.832658193E-1,-8.330563223E-1,1.800810194E0
2.593194675E1,1.531103359E0,8.272435322E-1,-1.570413020E0,2.344100342E0
2.594191775E1,1.762648421E0,8.799445599E-1,-2.410955240E0,3.113508801E0
2.595188975E1,2.071031159E0,1.084452097E0,-2.862792690E0,3.696050379E0
2.596186175E1,2.459513735E0,1.812828933E0,-2.033895785E0,3.670461636E0
2.597183275E1,2.761175099E0,2.587722709E0,-1.146110986E0,3.953981176E0
2.598180475E1,2.645377425E0,1.980752050E0,-1.251758478E0,3.533878845E0
2.599177575E1,2.777419249E0,8.822941174E-1,-4.533574337E-1,2.949242878E0
2.600174775E1,3.268324578E0,1.253715578E-1,1.520104454E0,3.606713341E0
2.601171975E1,3.660547033E0,-9.452014966E-2,2.675304644E0,4.534952434E0
2.602169075E1,3.738834819E0,4.366453970E-2,2.485636171E0,4.489897501E0
2.603166275E1,3.718584741E0,2.026436273E-1,1.832130007E0,4.150377969E0
2.604163375E1,3.770075322E0,7.229366601E-1,1.417460968E0,4.092102265E0
2.605160575E1,3.244854439E0,1.337794994E0,1.340607797E0,3.757127233E0
2.606157675E1,1.946164454E0,1.610503723E0,1.236730549E0,2.812611025E0
2.607154875E1,4.738513398E-1,1.676474642E0,1.157565097E0,2.091664234E0
2.608152075E1,-9.722843742E-1,1.396835792E0,1.094922706E0,2.023695349E0
2.609149175E1,-2.208007448E0,9.385237936E-1,9.250982210E-1,2.571367442E0
2.610146375E1,-3.086321220E0,4.683377078E-1,7.947737244E-1,3.221239537E0
2.611143475E1,-3.605907726E0,1.457740646E-1,6.985396644E-1,3.675837084E0
2.612140675E1,-3.865384353E0,-2.423619908E-1,6.179404745E-1,3.921962004E0
2.613137775E1,-3.960778753E0,-8.753003358E-1,7.572512645E-1,4.126420783E0
2.614134975E1,-3.777625832E0,-1.505518282E0,1.142429579E0,4.224001369E0
2.615132175E1,-3.272250983E0,-1.914118057E0,1.637328556E0,4.129445391E0
2.616129275E1,-2.540657301E0,-2.022295494E0,2.179352876E0,3.910779659E0
2.617126475E1,-1.732858027E0,-1.802944654E0,2.668842594E0,3.657338808E0
2.618123575E1,-1.065793047E0,-1.330738574E0,2.793349988E0,3.272550095E0
2.619120775E1,-7.199507064E-1,-7.731837577E-1,2.542820186E0,2.753557089E0
2.620117946E1,-5.084072149E-1,-1.629363187E-1,2.069660572E0,2.137409886E0
2.621115046E1,-2.233478504E-1,5.053236857E-1,1.548364047E0,1.643979170E0
2.622112246E1,2.595345140E-2,1.138444775E0,9.371993262E-1,1.474812755E0
2.623109346E1,3.377737677E-1,1.646310757E0,9.901090264E-2,1.683518157E0
2.624106546E1,6.665369761E-1,1.840651301E0,-7.613071856E-1,2.100442188E0
2.625103646E1,7.252009213E-1,1.441406632E0,-9.184774187E-1,1.856655656E0
2.626100846E1,4.064604253E-1,6.088670576E-1,-4.528399551E-1,8.608096166E-1
2.627098046E1,-8.007761836E-2,-6.650214235E-2,-4.838448161E-1,4.949149078E-1
2.628095146E1,-5.160477716E-1,-3.916658733E-1,-6.422686923E-1,9.122590268E-1
2.629092346E1,-8.637080115E-1,-5.740665496E-1,-6.704350224E-1,1.234919856E0
2.630089446E1,-1.057632088E0,-7.145700254E-1,-8.470393538E-1,1.531884990E0
2.631086646E1,-1.174331403E0,-8.250838631E-1,-9.889068389E-1,1.742915477E0
2.632083746E1,-1.248916731E0,-9.735367016E-1,-1.037221212E0,1.892985619E0
2.633080946E1,-1.281932450E0,-1.132819972E0,-1.001207626E0,1.982182789E0
2.634078146E1,-1.272834182E0,-1.251447406E0,-8.740417957E-1,1.987505101E0
2.635075246E1,-1.154303520E0,-1.334350838E0,-7.085246623E-1,1.901293237E0
2.636072446E1,-9.975232959E-1,-1.430453628E0,-5.927883840E-1,1.841914324E0
2.637069546E1,-8.498045021E-1,-1.477517867E0,-5.000363410E-1,1.776306021E0
2.638066746E1,-6.263455546E-1,-1.477117625E0,-5.087580478E-1,1.683157741E0
2.639063946E1,-3.879311836E-1,-1.384627391E0,-6.801463705E-1,1.590686236E0
2.640061046E1,-2.009723103E-1,-1.284807380E0,-9.829803935E-1,1.630144266E0
2.641058246E1,-9.549087882E-2,-1.203860061E0,-1.317453116E0,1.787199000E0
2.642055346E1,-5.453113317E-2,-1.100595236E0,-1.537135639E0,1.891314223E0
2.643052546E1,-7.691310525E-2,-9.860194838E-1,-1.593912980E0,1.875822123E0
2.644049646E1,-1.179593897E-1,-8.669982398E-1,-1.421345566E0,1.669078663E0
2.645046846E1,-1.331609809E-1,-7.279858039E-1,-1.056268517E0,1.289728017E0
2.646044046E1,-2.994066775E-2,-5.024038786E-1,-6.646044713E-1,8.336697212E-1
2.647041146E1,7.436138034E-2,-2.989001442E-1,-4.398760933E-1,5.369933784E-1
2.648038346E1,1.196012878E-1,-2.561899797E-1,-3.011199117E-1,4.130508140E-1
2.649035446E1,1.577608019E-1,-2.105412422E-1,-3.446164718E-1,4.335626805E-1
2.650032646E1,2.014324862E-1,-3.176321929E-1,-4.000778970E-1,5.491152703E-1
2.651029746E1,3.409412044E-1,-5.100270763E-1,-2.390517175E-1,6.584179882E-1
2.652026946E1,6.331598997E-1,-6.434363812E-1,-4.564745843E-2,9.038725163E-1
2.653024146E1,8.871284491E-1,-7.139011770E-1,-2.522927374E-2,1.138985642E0
2.654021246E1,1.074422368E0,-8.140973103E-1,-1.900909343E-1,1.361349484E0
2.655018446E1,1.146667641E0,-1.031281026E0,-4.325428078E-1,1.601711745E0
2.656015546E1,1.181624050E0,-1.442328007E0,-2.741809121E-1,1.884600926E0
2.657012746E1,1.811112483E0,-1.320686918E0,1.142911389E-1,2.244416367E0
2.658009846E1,2.820607953E0,-8.631009243E-1,3.395419657E-1,2.969185272E0
2.659007046E1,3.734357606E0,-4.033472215E-1,2.521711153E-1,3.764532637E0
2.660004246E1,4.137502075E0,-3.424508093E-1,-1.097639322E-2,4.151664300E0
2.661001346E1,3.649319794E0,-9.895693284E-1,-2.103892511E-1,3.786957361E0
2.661998546E1,3.072516528E0,-1.597207740E0,-2.833642566E-1,3.474438902E0
2.662995646E1,3.237027356E0,-1.401617645E0,-1.793335193E-1,3.532002072E0
2.663992846E1,3.281100744E0,-1.245931728E0,1.301900107E-1,3.512110107E0
2.664989946E1,2.732953513E0,-1.444706362E0,5.941265193E-1,3.147887815E0
2.665987146E1,1.824295616E0,-1.596033765E0,1.228163209E0,2.717308069E0
2.666984346E1,7.103080630E-1,-1.603984370E0,1.703453549E0,2.445211115E0
2.667981446E1,-4.115884334E-1,-1.414312097E0,1.941984864E0,2.437414400E0
2.668978646E1,-1.329820561E0,-9.240010641E-1,1.997548031E0,2.571458502E0
2.669975746E1,-2.046728961E0,-3.011864968E-1,1.950297558E0,2.843144969E0
2.670972946E1,-2.664887245E0,3.238094473E-1,1.843989915E0,3.256804475E0
2.671970046E1,-3.180132778E0,8.962174342E-1,1.756625789E0,3.741949270E0
2.672967246E1,-3.600920636E0,1.492299189E0,1.709867359E0,4.256434269E0
2.673964446E1,-3.842911749E0,2.146346805E0,1.732274767E0,4.730280244E0
2.674961546E1,-3.889663162E0,2.791958058E0,1.725498429E0,5.089386420E0
2.675958746E1,-3.797371879E0,3.348853309E0,1.705187540E0,5.342519651E0
2.676955846E1,-3.633142887E0,3.670745746E0,1.369423753E0,5.343166008E0
2.677953046E1,-3.318394870E0,3.431771212E0,9.465174490E-1,4.866692249E0
2.678950146E1,-2.543523606E0,2.513184743E0,9.732371780E-1,3.705779337E0
2.679947346E1,-1.546304365E0,1.249666052E0,1.324160749E0,2.388749489E0
2.680944546E1,-6.199393451E-1,-1.249104135E-1,1.504655233E0,1.632150353E0
2.681941646E1,2.216468954E-1,-1.390542873E0,1.463755129E0,2.031087370E0
2.682938846E1,8.917880952E-1,-2.378746730E0,1.225025301E0,2.820356183E0
2.683935946E1,1.274931579E0,-2.943333116E0,8.051952168E-1,3.307113499E0
2.684933146E1,1.315196675E0,-3.131727773E0,2.146878317E-1,3.403461768E0
2.685930246E1,1.508948259E0,-2.787540779E0,-8.432448032E-1,3.279995464E0
2.686927446E1,1.806667430E0,-1.863646938E0,-2.399291215E0,3.534660584E0
2.687924646E1,1.824285675E0,-8.161045133E-1,-3.778038645E0,4.274063735E0
2.688921746E1,1.285447796E0,-2.385016407E-1,-3.916695717E0,4.129136036E0
2.689918946E1,2.022633755E-1,-6.281210616E-2,-2.742797593E0,2.750962462E0
2.690916046E1,-9.435821468E-1,1.122543710E-1,-1.986260566E0,2.201858157E0
2.691913246E1,-1.664869527E0,3.733400416E-1,-1.707327914E0,2.413740237E0
2.692910346E1,-1.977693810E0,7.088830966E-1,-1.404609958E0,2.527195518E0
2.693907546E1,-2.007504085E0,1.058479569E0,-1.154198270E0,2.546100016E0
2.694904746E1,-1.863084290E0,1.404370514E0,-9.439961296E-1,2.516836965E0
2.695901846E1,-1.656111567E0,1.636200336E0,-8.275137466E-1,2.470756172E0
2.696899046E1,-1.555990278E0,1.673169357E0,-7.949251673E-1,2.419195623E0
2.697896146E1,-1.457412654E0,1.576972865E0,-7.881450284E-1,2.287371340E0
2.698893346E1,-1.330111168E0,1.361893563E0,-8.518176985E-1,2.085555846E0
2.699890546E1,-1.077909063E0,1.067594355E0,-1.082032519E0,1.863448423E0
2.700887646E1,-6.733074671E-1,7.486227476E-1,-1.439138059E0,1.756387576E0
2.701884846E1,-1.743283027E-1,3.759013779E-1,-1.777274939E0,1.824937920E0
2.702881946E1,3.332135242E-1,-1.060608175E-2,-1.948798917E0,1.977109243E0
2.703879146E1,5.992975044E-1,-5.230876730E-1,-1.738030766E0,1.911420717E0
2.704876246E1,6.037922591E-1,-1.025182526E0,-1.066410513E0,1.597747066E0
2.705873446E1,5.191579056E-1,-1.143073138E0,7.062442482E-2,1.257429497E0
2.706870546E1,3.088259572E-1,-8.400394327E-1,9.616421494E-1,1.313695301E0
2.707867746E1,6.482398689E-2,-2.549799350E-1,8.785400587E-1,9.170875374E-1
2.708864946E1,1.852029544E-1,4.658789902E-1,3.630278921E-1,6.189770741E-1
2.709862046E1,5.066705918E-1,8.913686306E-1,-8.829704940E-2,1.029101304E0
2.710859246E1,7.684475130E-1,8.797255817E-1,-5.874364275E-1,1.307482404E0
2.711856346E1,1.045658745E0,6.998038325E-1,-1.035569374E0,1.629580174E0
2.712853546E1,1.376337501E0,5.212987540E-1,-1.388862529E0,2.023609753E0
2.713850646E1,1.661988019E0,5.100684819E-1,-1.825949208E0,2.521202995E0
2.714847846E1,2.005324243E0,9.365342785E-1,-1.877922769E0,2.902587759E0
2.715845046E1,2.562798368E0,1.930278738E0,-1.205037179E0,3.427247596E0
2.716842146E1,2.966985980E0,2.258637904E0,-7.774314675E-1,3.809048526E0
2.717839346E1,3.111152006E0,1.278728322E0,-2.760151836E-1,3.374995897E0
2.718836446E1,3.312460531E0,2.446654100E-2,9.923581579E-1,3.458000592E0
2.719833983E1,3.253672625E0,-8.041762664E-1,2.260379205E0,4.042573335E0
2.720831083E1,3.106578314E0,-5.712869295E-1,2.369453458E0,3.948608269E0
2.721828283E1,3.101680686E0,2.643876299E-1,1.563857707E0,3.483672606E0
2.722825483E1,3.019733713E0,8.068349223E-1,1.168291814E0,3.336866801E0
2.723822583E1,2.876479268E0,1.344964996E0,1.261913922E0,3.416941698E0
2.724819783E1,2.254541929E0,1.741624319E0,1.407162268E0,3.177470728E0
2.725816883E1,1.067124458E0,1.763647856E0,1.563395777E0,2.587163451E0
2.726814083E1,-2.606852460E-1,1.615489937E0,1.662492049E0,2.332733235E0
2.727811183E1,-1.430294437E0,1.347495817E0,1.513043064E0,2.480077916E0
2.728808383E1,-2.395842819E0,1.043897636E0,1.228181335E0,2.887596662E0
2.729805583E1,-3.041306430E0,7.691879898E-1,9.195150071E-1,3.269052281E0
2.730802683E1,-3.443780224E0,4.161930426E-1,7.321029747E-1,3.545252268E0
2.731799883E1,-3.642157540E0,-2.161175490E-1,9.266772616E-1,3.764405542E0
2.732796983E1,-3.574491806E0,-9.302782694E-1,1.254262841E0,3.900715909E0
2.733794183E1,-3.310060834E0,-1.554423955E0,1.630687581E0,4.003982835E0
2.734791283E1,-2.932476298E0,-2.008003145E0,2.067513474E0,4.111703520E0
2.735788483E1,-2.397724453E0,-2.185664506E0,2.458484040E0,4.070670174E0
2.736785683E1,-1.649448665E0,-1.716625133E0,2.739457955E0,3.629340523E0
2.737782783E1,-1.110263461E0,-9.379698430E-1,2.514641284E0,2.904460908E0
2.738779983E1,-7.413597018E-1,-1.731084274E-1,1.973037087E0,2.114818215E0
2.739777083E1,-2.782853651E-1,6.268937311E-1,1.381561403E0,1.542449482E0
2.740774283E1,2.374302846E-1,1.425960335E0,7.879625952E-1,1.646396389E0
2.741771383E1,7.965088856E-1,2.194148085E0,1.118578202E-1,2.336926271E0
2.742768583E1,1.268713065E0,2.644825448E0,-4.596598551E-1,2.969178619E0
2.743765683E1,1.417023597E0,2.543386489E0,-7.049204385E-1,2.995610711E0
2.744762883E1,8.814981651E-1,1.602929679E0,-3.775532529E-1,1.867878216E0
2.745760083E1,1.617456794E-2,4.910057915E-1,-2.120106840E-1,5.350671304E-1
2.746757183E1,-6.346591258E-1,-2.376162626E-1,-2.414756808E-1,7.194193482E-1
2.747754383E1,-1.057328033E0,-6.210188873E-1,-1.793133464E-1,1.239257965E0
2.748751483E1,-1.324210158E0,-7.310828548E-1,-1.804199320E-1,1.523340420E0
2.749748683E1,-1.497833287E0,-7.719374236E-1,-2.742119023E-1,1.707215308E0
2.750745783E1,-1.629317871E0,-8.536996979E-1,-3.844842499E-1,1.879177489E0
2.751742983E1,-1.707706813E0,-9.994828440E-1,-4.684985062E-1,2.033400936E0
2.752740183E1,-1.689941218E0,-1.158979392E0,-4.317774072E-1,2.094174367E0
2.753737283E1,-1.548212897E0,-1.202507381E0,-2.955785054E-1,1.982511999E0
2.754734483E1,-1.281036072E0,-1.172283269E0,-9.513741463E-2,1.739066591E0
2.755731583E1,-1.028916997E0,-1.150591488E0,1.158304185E-2,1.543588392E0
2.756728783E1,-7.820867282E-1,-1.130549864E0,2.589527160E-2,1.374944803E0
2.757725883E1,-5.085615814E-1,-1.041518624E0,-4.679760575E-2,1.159993940E0
2.758723083E1,-2.847681731E-1,-8.783276586E-1,-2.425618011E-1,9.546667563E-1
2.759720283E1,-1.489315063E-1,-6.861371353E-1,-5.622425294E-1,8.994895352E-1
2.760717383E1,-8.316260934E-2,-4.467437211E-1,-9.307004383E-1,1.035711967E0
2.761714583E1,-4.689525425E-2,-1.670490674E-1,-1.333248492E0,1.344491017E0
2.762711683E1,-1.181722283E-3,1.576092494E-1,-1.604273661E0,1.611997535E0
2.763708883E1,3.811215162E-2,5.004219283E-1,-1.662348792E0,1.736455628E0
2.764705983E1,5.988133550E-3,7.418005087E-1,-1.434207686E0,1.614699830E0
2.765703183E1,-6.743652284E-2,7.063623619E-1,-9.636006743E-1,1.196671104E0
2.766700283E1,-7.424677491E-2,5.585936841E-1,-5.471879956E-1,7.854643149E-1
2.767697483E1,-8.723694921E-2,2.472928564E-1,-2.841735113E-1,3.866763849E-1
2.768694683E1,-1.791581029E-1,-2.978180986E-1,-9.852558374E-2,3.612485797E-1
2.769691783E1,-1.852251738E-1,-9.558606418E-1,1.859911591E-2,9.738192125E-1
2.770688983E1,-5.014162838E-2,-1.444507557E0,3.933509678E-2,1.445912693E0
2.771686083E1,2.054530317E-1,-1.610691419E0,-1.328744674E-1,1.629169549E0
2.772683283E1,3.959208190E-1,-1.589363554E0,-5.013467020E-1,1.712944341E0
2.773680383E1,4.073626506E-1,-1.587226981E0,-8.470586497E-1,1.844652318E0
2.774677583E1,3.764039826E-1,-1.626477440E0,-1.024240978E0,1.958616451E0
2.775674783E1,5.016718072E-1,-1.690847390E0,-5.877819979E-1,1.859066211E0
2.776671883E1,1.102210675E0,-1.361425201E0,3.324276584E-1,1.782934407E0
2.777669083E1,2.061663920E0,-5.985853136E-1,3.467732173E-1,2.174629660E0
2.778666183E1,2.588955887E0,-1.009240385E-1,-2.486195165E-1,2.602823450E0
2.779663383E1,2.824168323E0,-1.242073041E-1,1.081749514E-1,2.828967301E0
2.780660483E1,2.942507781E0,-3.429221680E-1,1.179032564E0,3.188426798E0
2.781657683E1,3.270579849E0,-1.156238930E-1,1.808218404E0,3.738945738E0
2.782654883E1,3.565647892E0,1.011869348E-1,1.964628499E0,4.072327200E0
2.783651983E1,3.769272500E0,4.495049226E-1,2.151614854E0,4.363360670E0
2.784649183E1,3.603599246E0,8.979478446E-1,2.296408871E0,4.366432360E0
2.785646283E1,2.575500274E0,1.116824622E0,2.291597197E0,3.623798644E0
2.786643483E1,1.025506901E0,1.302927024E0,2.109518994E0,2.683161125E0
2.787640583E1,-1.570983124E-1,1.755981572E0,1.822281542E0,2.535519903E0
2.788637783E1,-1.128851759E0,2.179136967E0,1.660594335E0,2.963193845E0
2.789634883E1,-2.037743545E0,2.410197295E0,1.646768009E0,3.559957111E0
2.790632083E1,-2.823353221E0,2.565230225E0,1.744726705E0,4.194734889E0
2.791629283E1,-3.350212494E0,2.838167142E0,1.999274421E0,4.824542951E0
2.792626383E1,-3.587784866E0,3.205451222E0,2.152784882E0,5.270825413E0
2.793623583E1,-3.717322912E0,3.510175357E0,2.003351685E0,5.491196468E0
2.794620683E1,-3.822113203E0,3.492225575E0,1.670501565E0,5.440107010E0
2.795617883E1,-3.770533744E0,3.188864425E0,1.461423844E0,5.149906862E0
2.796614983E1,-3.351343930E0,2.616241626E0,1.476782725E0,4.500790331E0
2.797612183E1,-2.518420925E0,1.762511888E0,1.549756854E0,3.442475623E0
2.798609283E1,-1.586790487E0,7.105096458E-1,1.424962654E0,2.247942742E0
2.799606483E1,-5.407733077E-1,-5.122000113E-1,7.519919863E-1,1.058431183E0
2.800603683E1,6.999193150E-1,-1.729672317E0,-4.268587294E-1,1.914121665E0
2.801600783E1,2.066284389E0,-2.664720014E0,-1.450345125E0,3.670662735E0
2.802597983E1,3.229010823E0,-3.161217620E0,-1.527499427E0,4.770017006E0
2.803595083E1,3.717388986E0,-3.004608428E0,-1.535343760E0,5.020351894E0
2.804592283E1,3.312006202E0,-2.349720713E0,-1.507630881E0,4.331688284E0
2.805589383E1,2.314411570E0,-1.509831188E0,-1.473438410E0,3.131630866E0
2.806586583E1,1.236555718E0,-7.111655572E-1,-1.403546349E0,2.001191857E0
2.807583783E1,8.540033877E-2,-1.050836746E-1,-1.224689086E0,1.232152244E0
2.808580883E1,-9.088479316E-1,3.901096369E-1,-1.053158676E0,1.444760633E0
2.809578083E1,-1.545389861E0,8.048182176E-1,-1.014491623E0,2.016223063E0
2.810575183E1,-2.013935437E0,1.160307441E0,-1.229968244E0,2.629652293E0
2.811572383E1,-2.168670890E0,1.620469718E0,-1.432876860E0,3.063036342E0
2.812569483E1,-2.074437747E0,2.016104754E0,-1.530003498E0,3.272442673E0
2.813566683E1,-1.983025301E0,2.232418697E0,-1.551289117E0,3.364904234E0
2.814563783E1,-1.858027033E0,2.260322633E0,-1.465430649E0,3.272431794E0
2.815560983E1,-1.724638596E0,2.088154584E0,-1.433533795E0,3.064275933E0
2.816558183E1,-1.565965043E0,1.913454398E0,-1.502406979E0,2.893230198E0
2.817555283E1,-1.329701278E0,1.744560205E0,-1.518454954E0,2.667827065E0
2.818552483E1,-1.095075318E0,1.546844940E0,-1.508815819E0,2.422487234E0
2.819549583E1,-8.624263018E-1,1.378270006E0,-1.534379846E0,2.235560074E0
2.820546433E1,-5.995582902E-1,1.172324054E0,-1.546012589E0,2.030755711E0
2.821543533E1,-2.963544309E-1,9.563466185E-1,-1.459086420E0,1.769564349E0
2.822540733E1,-6.333703995E-3,7.289989802E-1,-1.381842947E0,1.562360252E0
2.823537833E1,1.374370497E-1,4.860237445E-1,-1.384263694E0,1.473531132E0
2.824535033E1,1.579344642E-1,1.889221856E-1,-1.278781093E0,1.302273386E0
2.825532233E1,1.995245397E-1,-9.520712441E-2,-8.844150487E-1,9.116273453E-1
2.826529333E1,2.734929872E-1,-3.485059666E-1,4.248382241E-2,4.450389847E-1
2.827526533E1,3.318329966E-1,-4.970911350E-1,1.095146654E0,1.247621308E0
2.828523633E1,5.219020039E-1,-3.398385657E-1,1.583355832E0,1.701436935E0
2.829520833E1,8.962197000E-1,9.914207670E-3,1.046022149E0,1.377486979E0
2.830517933E1,1.407818325E0,2.649056018E-1,-1.441046298E-3,1.432525564E0
2.831515133E1,1.758206291E0,2.312825221E-1,-1.033782465E0,2.052678044E0
2.832512333E1,2.034743924E0,2.152347656E-1,-1.939381099E0,2.819167942E0
2.833509433E1,2.681877499E0,8.388482818E-1,-2.251287369E0,3.600614972E0
2.834506633E1,3.449356129E0,1.644790773E0,-2.301505888E0,4.460977891E0
2.835503733E1,3.730489088E0,1.362131837E0,-1.967690101E0,4.432127740E0
2.836500933E1,3.871049720E0,1.001135267E0,-4.720237926E-1,4.026177371E0
2.837498033E1,3.833371432E0,1.329466220E0,1.422312988E0,4.299440801E0
2.838495233E1,3.106074868E0,2.103264666E0,2.162448868E0,4.329850858E0
2.839492333E1,2.023565801E0,3.042904766E0,1.659834489E0,4.013619128E0
2.840489533E1,9.761295033E-1,3.141704000E0,8.796928373E-1,3.405435702E0
2.841486733E1,7.301786560E-1,2.924436669E0,7.292352077E-1,3.101173115E0
2.842483833E1,1.007841293E0,2.884517435E0,7.481489038E-1,3.145776802E0
2.843481033E1,1.036408449E0,2.588557399E0,6.953169715E-1,2.873714943E0
2.844478133E1,6.620954311E-1,2.000567825E0,9.654574576E-1,2.317919344E0
2.845475333E1,1.061234558E-1,1.525652877E0,1.391103182E0,2.067376829E0
2.846472433E1,-6.643998188E-1,1.210026608E0,1.604624202E0,2.116697980E0
2.847469633E1,-1.386571882E0,9.678666566E-1,1.521580583E0,2.274764806E0
2.848466733E1,-1.870214385E0,7.757931507E-1,1.405675321E0,2.464848873E0
2.849463933E1,-2.189618540E0,5.668089855E-1,1.303491134E0,2.610515450E0
2.850461133E1,-2.514240750E0,2.181986644E-1,1.187408701E0,2.789078097E0
2.851458233E1,-2.809535666E0,-3.233310720E-1,1.153235233E0,3.054175035E0
2.852455433E1,-2.923178641E0,-8.894146373E-1,1.330681272E0,3.332678264E0
2.853452533E1,-2.843817891E0,-1.358745860E0,1.649799790E0,3.557433043E0
2.854449733E1,-2.605106481E0,-1.699182888E0,2.103900990E0,3.755023521E0
2.855446833E1,-2.221385293E0,-1.887368069E0,2.632387251E0,3.927616769E0
2.856444033E1,-1.729736198E0,-1.703188524E0,3.039717742E0,3.890080001E0
2.857441133E1,-1.277494413E0,-1.157789484E0,3.096938886E0,3.544502635E0
2.858438333E1,-9.401042229E-1,-5.273271237E-1,2.841130803E0,3.038732315E0
2.859435533E1,-5.682838726E-1,1.594958170E-1,2.492120733E0,2.561064471E0
2.860432633E1,-1.231827074E-1,8.475463074E-1,2.154991329E0,2.318942938E0
2.861429833E1,3.360365599E-1,1.494163574E0,1.710684800E0,2.296059198E0
