"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.323659525E1,-3.194776838E-1,-9.265446760E-2,3.772997761E-1,5.029969799E-1
5.324664325E1,-3.763566202E-1,-6.771960117E-2,2.924034673E-1,4.813834622E-1
5.325669125E1,-3.690031618E-1,3.355256595E-2,2.473261124E-1,4.454877259E-1
5.326673825E1,-3.874017182E-1,1.044115372E-1,2.272818571E-1,4.611278597E-1
5.327678625E1,-4.132041653E-1,1.379558440E-1,1.954589707E-1,4.774659216E-1
5.328683425E1,-4.069378504E-1,1.440193335E-1,1.760848063E-1,4.662036481E-1
5.329688125E1,-4.068347932E-1,1.199756558E-1,2.343248284E-1,4.845790257E-1
5.330692925E1,-3.867684647E-1,9.387909383E-2,3.446395683E-1,5.264784532E-1
5.331697725E1,-3.339207450E-1,7.883391559E-2,5.168815845E-1,6.203905404E-1
5.332702525E1,-3.124007986E-1,4.210938133E-2,5.599223542E-1,6.425577809E-1
5.333707225E1,-3.276243170E-1,2.736284964E-2,5.468754619E-1,6.380902675E-1
5.334712025E1,-3.006021407E-1,3.936937608E-2,5.120851135E-1,5.950989483E-1
5.335716825E1,-2.855764045E-1,6.960971363E-2,4.752985257E-1,5.588453127E-1
5.336721525E1,-2.469578840E-1,7.476878509E-2,3.967148709E-1,4.732454506E-1
5.337726325E1,-2.110868239E-1,7.481044650E-2,3.322528267E-1,4.006821571E-1
5.338731125E1,-1.880009933E-1,5.865290858E-2,2.855066764E-1,3.468408849E-1
5.339735825E1,-1.170077553E-1,2.373911083E-2,2.694601625E-1,2.947255323E-1
5.340740625E1,-6.867715582E-2,-1.141332641E-2,1.994877023E-1,2.112869118E-1
5.341745425E1,-4.185246930E-2,2.003402263E-4,9.840746999E-2,1.069378299E-1
5.342750225E1,8.807953298E-3,-1.064924151E-3,4.194792509E-2,4.287589677E-2
5.343754925E1,1.031086314E-1,3.309231699E-3,9.789993167E-3,1.036252134E-1
5.344759725E1,1.262315919E-1,-4.393159300E-2,-2.152944803E-2,1.353806366E-1
5.345764525E1,9.116657048E-2,-1.146774937E-1,-1.321833265E-1,1.973187851E-1
5.346769225E1,2.812218368E-2,-1.414040932E-1,-3.172775227E-1,3.484982083E-1
5.347774025E1,-3.158168882E-2,-1.549514341E-1,-4.672124112E-1,4.932492140E-1
5.348778825E1,-4.798108220E-2,-1.420260908E-1,-6.016673809E-1,6.200622807E-1
5.349783525E1,-6.598758280E-2,-8.993887447E-2,-8.032647586E-1,8.109732638E-1
5.350788325E1,-9.105868936E-2,-2.934659064E-2,-9.701220739E-1,9.748280595E-1
5.351793125E1,-1.123729599E-1,-1.306151032E-2,-1.086233743E0,1.092108983E0
5.352797925E1,-8.678832158E-2,1.481070489E-2,-1.071939055E0,1.075548654E0
5.353802625E1,1.351408482E-2,2.877619475E-2,-9.764610404E-1,9.769784354E-1
5.354807425E1,4.978816420E-2,3.049512997E-2,-8.323260051E-1,8.343712561E-1
5.355812225E1,4.757835522E-2,-6.290303037E-2,-6.763199526E-1,6.809032012E-1
5.356816925E1,5.020755574E-2,-1.256246509E-1,-5.846876514E-1,6.001349859E-1
5.357821725E1,6.397000104E-3,-1.660866523E-1,-5.041410863E-1,5.308332437E-1
5.358826525E1,5.394933522E-3,-2.182973179E-1,-3.721875554E-1,4.315163968E-1
5.359831225E1,9.274122566E-2,-2.438253844E-1,-2.155043954E-1,3.383694688E-1
5.360836025E1,2.253069600E-1,-2.521434872E-1,-8.645459175E-2,3.490185680E-1
5.361840825E1,2.373376063E-1,-2.371157044E-1,1.196047962E-2,3.357023230E-1
5.362845625E1,2.780848056E-1,-2.792269861E-1,6.386328936E-2,3.992209772E-1
5.363850325E1,2.789118943E-1,-3.174843679E-1,1.119268173E-1,4.371679095E-1
5.364855125E1,2.011366171E-1,-3.076972984E-1,8.763397515E-2,3.779064431E-1
5.365859925E1,1.860967013E-1,-2.677137454E-1,1.198837084E-1,3.473826928E-1
5.366864625E1,2.353643171E-1,-2.235330610E-1,2.122942740E-1,3.878559654E-1
5.367869425E1,2.416335556E-1,-1.789924805E-1,3.154806733E-1,4.358361372E-1
5.368874225E1,2.270777893E-1,-1.527066149E-1,4.215608597E-1,5.025904805E-1
5.369878925E1,2.572698873E-1,-1.563839288E-1,5.349313545E-1,6.138365272E-1
5.370883725E1,3.001614068E-1,-1.805131951E-1,6.199755979E-1,7.120755758E-1
5.371888525E1,3.259792028E-1,-1.647777531E-1,6.264449573E-1,7.251533859E-1
5.372893325E1,3.856547163E-1,-1.549316266E-1,5.408791423E-1,6.821170103E-1
5.373898025E1,4.477998014E-1,-1.037573799E-1,4.419612104E-1,6.376675995E-1
5.374902825E1,5.441323869E-1,-2.262346208E-2,2.829110974E-1,6.137023420E-1
5.375907625E1,5.850738600E-1,7.234628364E-2,4.829975545E-2,5.915050911E-1
5.376912325E1,5.257301760E-1,1.524245598E-1,-2.110149032E-1,5.866453390E-1
5.377917125E1,4.695971981E-1,2.599547095E-1,-4.244277495E-1,6.842783746E-1
5.378921925E1,4.698413193E-1,3.336825440E-1,-5.869294739E-1,8.225455081E-1
5.379926625E1,4.295200896E-1,3.796388816E-1,-6.208339691E-1,8.450136123E-1
5.380931425E1,3.321589789E-1,3.967101932E-1,-6.146698344E-1,8.034473037E-1
5.381936225E1,2.191108118E-1,3.435851692E-1,-6.335013771E-1,7.532491693E-1
5.382941025E1,9.085798368E-2,3.059573132E-1,-6.319764233E-1,7.079966456E-1
5.383945725E1,6.849516124E-2,2.796232080E-1,-5.111986756E-1,5.866897064E-1
5.384950525E1,1.430316657E-2,2.689228034E-1,-4.364262360E-1,5.128273728E-1
5.385955325E1,-8.464341670E-2,2.541920592E-1,-3.769249696E-1,4.624397730E-1
5.386960025E1,-1.554743944E-1,2.661547315E-1,-2.640801394E-1,4.058927795E-1
5.387964825E1,-1.511147104E-1,2.487043011E-1,-6.822706640E-2,2.989053658E-1
5.388969625E1,-1.043562810E-1,2.085140491E-1,1.835090160E-1,2.967219254E-1
5.389974325E1,-5.449312627E-2,1.541282192E-1,3.753894907E-1,4.094414226E-1
5.390979125E1,-8.537227213E-2,1.057784700E-1,4.594443852E-1,4.791311435E-1
5.391983925E1,-2.135774454E-1,5.280225769E-2,5.256173247E-1,5.698043310E-1
5.392988725E1,-3.104997227E-1,-6.003964886E-2,6.734700197E-1,7.440273548E-1
5.393993425E1,-4.095809381E-1,-2.127638054E-1,7.955926269E-1,9.197785656E-1
5.394998225E1,-5.209193793E-1,-3.142879875E-1,9.547754717E-1,1.132135213E0
5.396003025E1,-4.138760103E-1,-3.024364123E-1,1.063385748E0,1.180487351E0
5.397007725E1,-1.228630109E-1,-2.132535097E-1,1.180128917E0,1.205519241E0
5.398012525E1,9.521679059E-2,-4.085727319E-2,1.336760037E0,1.340769537E0
5.399017325E1,2.960217243E-1,1.406883940E-2,1.414929709E0,1.445632344E0
5.400022025E1,2.714349134E-1,-7.564806014E-2,1.218332870E0,1.250493712E0
5.401026825E1,1.381768687E-1,-1.445154697E-1,9.064786398E-1,9.282677914E-1
5.402031625E1,1.528209279E-1,-1.803920116E-1,6.471177882E-1,6.889535149E-1
5.403036425E1,2.447499754E-1,-2.040559857E-1,4.356368619E-1,5.397414855E-1
5.404041125E1,2.811996174E-1,-2.217984114E-1,1.968547010E-1,4.086802337E-1
5.405045925E1,2.927168781E-1,-2.064743210E-1,-1.338369191E-2,3.584605126E-1
5.406050725E1,2.930859835E-1,-2.023460405E-1,-2.937155825E-1,4.616407231E-1
5.407055425E1,3.572793482E-1,-1.894478868E-1,-5.056613624E-1,6.474816197E-1
5.408060188E1,3.972906755E-1,-1.718416281E-1,-6.813602525E-1,8.072305864E-1
5.409064988E1,3.849039339E-1,-1.716436999E-1,-8.584519494E-1,9.563223031E-1
5.410069788E1,3.208522180E-1,-1.732841362E-1,-1.003910794E0,1.068087272E0
5.411074488E1,2.087447217E-1,-1.935294626E-1,-1.148635229E0,1.183381131E0
5.412079288E1,1.535407202E-1,-2.130527309E-1,-1.183051940E0,1.211849047E0
5.413084088E1,1.032833169E-1,-1.782732730E-1,-1.193454137E0,1.211107584E0
5.414088788E1,6.278067738E-2,-1.570681261E-1,-1.182396467E0,1.194434266E0
5.415093588E1,2.683491915E-2,-1.471103179E-1,-1.185991920E0,1.195382112E0
5.416098388E1,-4.220067099E-2,-1.575287405E-1,-1.214118197E0,1.225022121E0
5.417103088E1,-8.923201919E-2,-1.079463983E-1,-1.179476368E0,1.187762300E0
5.418107888E1,-8.041076347E-2,-1.000476871E-1,-1.115641145E0,1.123000710E0
5.419112688E1,-3.856326431E-2,-7.485049993E-2,-1.033217624E0,1.036642842E0
5.420117488E1,-7.892761722E-2,-3.798519395E-2,-1.004689059E0,1.008500148E0
5.421122188E1,-9.959006935E-2,2.994030230E-2,-8.899029529E-1,8.959586314E-1
5.422126988E1,-1.564875707E-2,7.376810722E-2,-6.856673115E-1,6.898016232E-1
5.423131788E1,3.387672096E-2,4.777803764E-2,-4.501964289E-1,4.539903057E-1
5.424136488E1,5.187430456E-2,5.737660758E-2,-2.028007346E-1,2.170510459E-1
5.425141288E1,5.190295592E-2,4.247205488E-2,3.225616515E-2,7.441943610E-2
5.426146088E1,7.863320991E-2,-1.823432274E-2,2.633018750E-1,2.753970762E-1
5.427150788E1,1.503140804E-1,-1.025721493E-1,4.852791381E-1,5.182771560E-1
5.428155588E1,1.246088433E-1,-1.379755052E-1,5.186059284E-1,5.509235091E-1
5.429160388E1,6.722134531E-2,-1.198491367E-1,4.272215492E-1,4.487769790E-1
5.430165188E1,5.175019741E-2,-2.750025921E-2,3.462358582E-1,3.511603860E-1
5.431169888E1,5.696328253E-2,7.800061427E-2,2.150471431E-1,2.357417764E-1
5.432174688E1,6.376315579E-2,1.755042509E-1,8.271529734E-2,2.042285546E-1
5.433179488E1,5.658555239E-2,2.522045906E-1,-3.755608141E-2,2.611887048E-1
5.434184188E1,3.096700028E-2,2.903837659E-1,-1.666158253E-1,3.362179648E-1
5.435188988E1,2.910597771E-2,3.417560870E-1,-2.622470373E-1,4.317613803E-1
5.436193788E1,5.811927706E-2,3.807158656E-1,-2.809645593E-1,4.767216214E-1
5.437198488E1,7.636712149E-2,3.992007416E-1,-2.319502741E-1,4.679680534E-1
5.438203288E1,2.919602484E-2,4.089174253E-1,-1.922342312E-1,4.527911972E-1
5.439208088E1,-4.763127252E-2,3.765073322E-1,-1.283364433E-1,4.006204588E-1
5.440212888E1,-8.551582128E-2,3.356301785E-1,6.510289907E-3,3.464144285E-1
5.441217588E1,-3.350454569E-3,3.030687886E-1,1.824015534E-1,3.537403608E-1
5.442222388E1,7.535160631E-2,2.933143173E-1,3.689470285E-1,4.773186181E-1
5.443227188E1,8.198834226E-2,2.744792663E-1,4.426698929E-1,5.272737334E-1
5.444231888E1,6.277556106E-2,2.182967332E-1,4.696238029E-1,5.216711139E-1
5.445236688E1,4.410598621E-2,1.649791896E-1,5.270604175E-1,5.540362396E-1
5.446241488E1,1.095505089E-2,9.067657381E-2,5.921644861E-1,5.991669490E-1
5.447246188E1,-4.355152398E-3,2.029436991E-2,6.338001698E-1,6.341399562E-1
5.448250988E1,-6.723230883E-2,-4.882249653E-2,6.608061200E-1,6.660094202E-1
5.449255788E1,-1.077296859E-1,-7.798899293E-2,6.381528372E-1,6.518642587E-1
5.450260588E1,-1.477448139E-1,-1.049307700E-1,5.298524630E-1,5.599844900E-1
5.451265288E1,-2.400584619E-1,-1.243218912E-1,3.755304086E-1,4.627170686E-1
5.452270088E1,-2.774071133E-1,-1.420871942E-1,2.411461902E-1,3.940748181E-1
5.453274888E1,-1.718473291E-1,-1.705983639E-1,2.358070976E-1,3.379945170E-1
5.454279588E1,-1.046169207E-1,-1.826091295E-1,1.789452642E-1,2.762466323E-1
5.455284388E1,-1.195993875E-1,-2.033541736E-1,3.942134321E-2,2.391881596E-1
5.456289188E1,-1.667199057E-1,-2.384058926E-1,-8.769186258E-2,3.038466049E-1
5.457293888E1,-1.966197892E-1,-2.568648215E-1,-2.016628665E-1,3.811912771E-1
5.458298688E1,-2.063328914E-1,-2.440322296E-1,-2.431769282E-1,4.015719233E-1
5.459303488E1,-1.784489818E-1,-2.138927566E-1,-2.464507842E-1,3.719302884E-1
5.460308288E1,-1.606544428E-1,-1.934913826E-1,-2.463431954E-1,3.520422348E-1
5.461312988E1,-1.858169121E-1,-1.962031750E-1,-2.492872685E-1,3.676516734E-1
5.462317788E1,-2.201861148E-1,-1.962942454E-1,-2.190220803E-1,3.674017251E-1
5.463322588E1,-2.756071942E-1,-2.099286367E-1,-1.995356494E-1,3.998047441E-1
5.464327288E1,-2.943054204E-1,-2.398405069E-1,-1.607557458E-1,4.122881990E-1
5.465332088E1,-2.946805193E-1,-2.426271437E-1,-1.201520956E-1,4.001762928E-1
5.466336888E1,-1.999885163E-1,-2.417187788E-1,-5.068717360E-2,3.177932728E-1
5.467341588E1,-1.467254980E-1,-2.296572885E-1,1.447185874E-3,2.725306153E-1
5.468346388E1,-1.908368929E-1,-2.267836744E-1,-6.301251948E-2,3.030183695E-1
5.469351188E1,-2.146473397E-1,-1.893806438E-1,-9.080433547E-2,3.003064036E-1
5.470355988E1,-2.092187847E-1,-1.720946664E-1,-1.813016921E-1,3.259745046E-1
5.471360688E1,-1.991693214E-1,-1.327564998E-1,-2.324911416E-1,3.336837391E-1
5.472365488E1,-1.784005961E-1,-8.267904460E-2,-2.747442913E-1,3.378565120E-1
5.473370288E1,-1.472182721E-1,-4.591759980E-2,-3.039002627E-1,3.407888133E-1
5.474374988E1,-1.615978910E-1,-3.838843256E-3,-3.179335803E-1,3.566656369E-1
5.475379788E1,-1.640797417E-1,-4.600004554E-3,-2.616085213E-1,3.088403149E-1
5.476384588E1,-1.031967781E-1,-1.857689649E-2,-1.537004954E-1,1.860605234E-1
5.477389288E1,7.480489165E-3,-4.316882372E-2,6.232079387E-2,7.617996067E-2
5.478394088E1,1.357438423E-1,-5.800189421E-2,2.574645996E-1,2.967804416E-1
5.479398888E1,1.654757644E-1,-9.262837440E-2,3.511089277E-1,3.990485227E-1
5.480403688E1,5.739919245E-2,-1.379264617E-1,3.410160488E-1,3.723040715E-1
5.481408388E1,3.225280300E-2,-1.799676499E-1,3.368616021E-1,3.832810160E-1
5.482413188E1,1.098933019E-1,-1.827010770E-1,3.705550128E-1,4.275128523E-1
5.483417988E1,1.873860124E-1,-1.816227043E-1,3.631541920E-1,4.471926783E-1
5.484422688E1,2.587154652E-1,-1.579283246E-1,3.341601884E-1,4.511519469E-1
5.485427488E1,2.675238571E-1,-1.609052883E-1,2.597175318E-1,4.060944745E-1
5.486432288E1,1.905024321E-1,-1.988684821E-1,1.119285715E-1,2.972673123E-1
5.487436988E1,1.813075393E-1,-2.312521166E-1,-3.244152188E-2,2.956389987E-1
5.488441788E1,2.329216428E-1,-2.024064861E-1,-1.353607035E-1,3.369620117E-1
5.489446588E1,2.787684913E-1,-1.959986687E-1,-2.128170151E-1,4.017691274E-1
5.490451388E1,3.054162996E-1,-1.484327388E-1,-2.934951425E-1,4.488327000E-1
5.491456088E1,3.380288525E-1,-1.230508527E-1,-3.497751778E-1,5.017446487E-1
5.492460888E1,2.783198637E-1,-1.272588015E-1,-4.658617043E-1,5.573902373E-1
5.493465688E1,2.442876068E-1,-1.475489321E-1,-5.372977227E-1,6.083880053E-1
5.494470388E1,2.495173565E-1,-1.542669444E-1,-5.269235927E-1,6.030801554E-1
5.495475188E1,2.592230035E-1,-2.108981051E-1,-5.693492353E-1,6.601765885E-1
5.496479988E1,2.247473815E-1,-1.808106722E-1,-6.254322195E-1,6.887447610E-1
5.497484688E1,2.332556650E-1,-1.380286418E-1,-5.639809066E-1,6.257272363E-1
5.498489488E1,2.097073196E-1,-1.579824114E-1,-5.547528309E-1,6.137477540E-1
5.499494288E1,2.098910683E-1,-1.447912391E-1,-5.778481632E-1,6.316068898E-1
5.500499088E1,2.219759475E-1,-9.387236953E-2,-5.559018087E-1,6.058978164E-1
5.501503788E1,2.660548903E-1,-6.259444356E-2,-5.083604372E-1,5.771772718E-1
5.502508588E1,2.908158021E-1,-3.072287902E-2,-4.969683069E-1,5.766239885E-1
5.503513388E1,2.560925505E-1,5.343331844E-3,-4.814848799E-1,5.453802665E-1
5.504518088E1,2.303712335E-1,2.815463573E-2,-4.244306731E-1,4.837406175E-1
5.505522888E1,2.576157501E-1,1.147369891E-2,-2.985594159E-1,3.945063312E-1
5.506527688E1,3.471196648E-1,2.371411398E-2,-1.218817019E-1,3.686591518E-1
5.507532425E1,3.183352840E-1,4.410101607E-2,-5.010596037E-2,3.252581435E-1
5.508537225E1,2.526558495E-1,9.578864828E-2,-5.385870337E-3,2.702581192E-1
5.509542025E1,1.809230849E-1,1.297181404E-1,2.337892234E-2,2.238448851E-1
5.510546825E1,1.552168246E-1,1.330718109E-1,8.930160105E-2,2.231034411E-1
5.511551525E1,1.582981610E-1,1.308055763E-1,1.872138119E-1,2.778802223E-1
5.512556325E1,1.081590177E-1,1.433952163E-1,2.175398111E-1,2.821065944E-1
5.513561125E1,5.327822104E-2,1.995723407E-1,2.151126319E-1,2.982299992E-1
5.514565825E1,7.150194570E-2,2.319717626E-1,2.164715248E-1,3.252435210E-1
5.515570625E1,6.341144577E-2,2.807135676E-1,1.838873309E-1,3.415196465E-1
5.516575425E1,3.722527519E-2,3.226899979E-1,1.777933627E-1,3.703039774E-1
5.517580125E1,-4.497970641E-4,3.052736275E-1,1.912489754E-1,3.602337582E-1
5.518584925E1,-3.683175758E-2,2.400512990E-1,2.710318941E-1,3.639223710E-1
5.519589725E1,-4.429134294E-2,1.786470562E-1,2.994359136E-1,3.514802414E-1
5.520594525E1,-6.068985924E-2,1.687611687E-1,2.969783288E-1,3.469289825E-1
5.521599225E1,-5.882971376E-2,1.576244156E-1,3.163934237E-1,3.583450714E-1
5.522604025E1,-8.307139277E-2,1.474305260E-1,2.924028826E-1,3.378402907E-1
5.523608825E1,-1.708405848E-1,1.647298059E-1,2.171889782E-1,3.217040046E-1
5.524613525E1,-1.937355039E-1,1.648430957E-1,2.193828535E-1,3.359099999E-1
5.525618325E1,-1.820380028E-1,1.252165152E-1,2.747676802E-1,3.525823141E-1
5.526623125E1,-2.088091873E-1,9.870772451E-2,2.887033492E-1,3.697216729E-1
5.527627925E1,-2.139006503E-1,8.376194894E-2,2.924110687E-1,3.718518326E-1
5.528632625E1,-2.168150488E-1,8.068762913E-2,2.683421749E-1,3.542975892E-1
5.529637425E1,-1.956435965E-1,6.889993474E-2,2.719481528E-1,3.420225368E-1
5.530642225E1,-1.720126592E-1,4.851186320E-2,3.309600073E-1,3.761333304E-1
5.531646925E1,-1.593718560E-1,5.621220767E-3,3.945677733E-1,4.255757446E-1
5.532651725E1,-1.630291432E-1,-6.736430973E-2,4.062639588E-1,4.429072770E-1
5.533656525E1,-2.216742311E-1,-8.830947474E-2,3.473135000E-1,4.213842610E-1
5.534661225E1,-1.945682935E-1,-8.667210817E-2,2.893360180E-1,3.592829059E-1
5.535666025E1,-1.783565958E-1,-9.561951756E-2,1.964991903E-1,2.820746341E-1
5.536670825E1,-1.485116762E-1,-8.190545797E-2,1.016918510E-1,1.977509913E-1
5.537675625E1,-1.393732090E-1,-8.688582391E-2,8.946239948E-3,1.644812239E-1
5.538680325E1,-1.132082346E-1,-8.104737908E-2,-7.405323207E-2,1.576980127E-1
5.539685125E1,-5.014615998E-2,-1.048684971E-1,-1.158725184E-1,1.641294598E-1
5.540689925E1,-2.559297055E-2,-1.245565107E-1,-1.887387657E-1,2.275777805E-1
5.541694625E1,-1.917492047E-2,-1.025873521E-1,-2.515951645E-1,2.723820280E-1
5.542699425E1,1.562069044E-2,-1.107227294E-1,-2.578189409E-1,2.810233710E-1
5.543704225E1,6.221393600E-2,-1.266156077E-1,-2.354527563E-1,2.744814864E-1
5.544708925E1,5.130931735E-2,-1.318643609E-1,-2.362128943E-1,2.753495726E-1
5.545713725E1,5.195879683E-2,-1.484678221E-1,-2.147167754E-1,2.661685639E-1
5.546718525E1,1.061778349E-1,-1.583673044E-1,-1.973055214E-1,2.743782143E-1
5.547723325E1,1.798882739E-1,-1.641333899E-1,-1.366587853E-1,2.792403703E-1
5.548728025E1,1.920551603E-1,-1.925900343E-1,-1.340205216E-1,3.032121470E-1
5.549732825E1,9.941041365E-2,-2.035304672E-1,-2.350586540E-1,3.264347595E-1
5.550737625E1,5.792690367E-2,-1.862911212E-1,-2.996259481E-1,3.575410701E-1
5.551742325E1,5.433071986E-2,-1.954095617E-1,-3.125173044E-1,3.725638059E-1
5.552747125E1,2.762327000E-2,-1.902821383E-1,-3.477099413E-1,3.973317763E-1
5.553751925E1,5.169347942E-2,-1.435813040E-1,-3.565848452E-1,3.878666762E-1
5.554756625E1,8.049072415E-2,-1.327700946E-1,-3.145328397E-1,3.507671049E-1
5.555761425E1,1.024737699E-1,-1.487955585E-1,-2.343207353E-1,2.958837589E-1
5.556766225E1,1.273383236E-1,-1.444051766E-1,-2.208119130E-1,2.929604148E-1
5.557771025E1,1.093392782E-1,-1.489741910E-1,-2.184391129E-1,2.861189147E-1
5.558775725E1,1.027167217E-1,-1.489505097E-1,-2.424518734E-1,3.025225449E-1
5.559780525E1,1.194163696E-1,-1.208465986E-1,-2.618242836E-1,3.121155639E-1
5.560785325E1,1.075462295E-1,-8.546056509E-2,-1.790546072E-1,2.256773183E-1
5.561790025E1,1.517108341E-1,-9.718087032E-2,-7.080276489E-2,1.935802940E-1
5.562794825E1,1.796136010E-1,-1.039360124E-1,-3.119021773E-2,2.098489219E-1
5.563799625E1,1.378016236E-1,-1.112834774E-1,2.045414507E-2,1.783021926E-1
5.564804425E1,1.230322878E-1,-1.127106366E-1,6.439538598E-3,1.669793373E-1
5.565809125E1,1.268633835E-1,-7.821235657E-2,-1.266039133E-2,1.495719770E-1
5.566813925E1,1.016693392E-1,-4.026670441E-2,-5.452587068E-2,1.221930137E-1
5.567818725E1,5.591326877E-2,-2.302063420E-2,-7.940109551E-2,9.980369328E-2
5.568823425E1,6.411311164E-2,-3.634453833E-2,-1.294164240E-2,7.482581546E-2
5.569828225E1,1.078292347E-1,-7.570623994E-2,4.702623188E-2,1.398929774E-1
5.570833025E1,8.426320150E-2,-6.252778530E-2,7.016541839E-2,1.262267682E-1
5.571837725E1,9.712342143E-2,-4.877761915E-2,9.231116295E-2,1.425958131E-1
5.572842525E1,7.429472208E-2,-5.279158652E-2,5.368562579E-2,1.057771419E-1
5.573847325E1,5.168412387E-2,-3.184963748E-2,-6.712018847E-3,6.107945043E-2
5.574852025E1,1.059742056E-1,-9.714271724E-3,-6.303298473E-3,1.066050228E-1
5.575856825E1,1.450973408E-1,-6.790225357E-3,3.206028342E-3,1.452915141E-1
5.576861625E1,1.391916530E-1,-2.765733004E-3,-3.863255382E-3,1.392727191E-1
5.577866425E1,1.269893910E-1,-3.664742410E-3,-5.730739117E-2,1.393695549E-1
5.578871125E1,8.038313538E-2,7.531213760E-4,-1.099709237E-1,1.362190137E-1
5.579875925E1,1.211952388E-2,-5.906711072E-3,-1.286299735E-1,1.293346133E-1
5.580880725E1,-3.837059855E-2,-1.048040316E-2,-1.404887116E-1,1.460110262E-1
5.581885425E1,-6.015352339E-2,-2.557440564E-2,-1.530514544E-1,1.664248909E-1
5.582890225E1,-5.568917423E-2,-5.708051920E-3,-1.334702986E-1,1.447348839E-1
5.583895025E1,1.276447177E-2,2.771624073E-2,-5.403411984E-2,6.205487771E-2
5.584899825E1,-1.013030112E-2,3.832849860E-3,-5.819382906E-2,5.919320467E-2
5.585904525E1,-7.815008372E-2,-1.731360555E-3,-9.887115419E-2,1.260394316E-1
5.586909325E1,-9.548079237E-2,1.037310675E-2,-9.293272197E-2,1.336438321E-1
5.587914125E1,-4.216456443E-2,-2.443551421E-3,-3.745609403E-2,5.645157586E-2
5.588918825E1,-1.459698915E-2,1.052513435E-2,-2.361982763E-2,2.969422171E-2
5.589923625E1,-2.196667358E-2,2.801985741E-2,-2.866948307E-2,4.571199423E-2
5.590928425E1,-1.536662892E-2,-2.508601695E-2,1.570211291E-2,3.334663222E-2
5.591933125E1,-2.300484672E-2,-4.502180636E-2,2.110552490E-2,5.478712624E-2
5.592937925E1,-4.305231795E-2,-3.434800655E-2,4.756592989E-2,7.277228401E-2
5.593942725E1,-5.479542732E-2,4.828338325E-3,8.164408743E-2,9.844596853E-2
5.594947425E1,-5.256763816E-2,1.161388591E-2,7.219030917E-2,9.005375986E-2
5.595952225E1,-8.255917668E-2,4.126964808E-2,1.078717732E-1,1.419701411E-1
5.596957025E1,-9.706363365E-2,3.813261688E-3,1.860548937E-1,2.098864298E-1
5.597961825E1,-8.310048267E-2,-2.996712640E-2,2.715072727E-1,2.855169312E-1
5.598966525E1,-3.341113642E-2,-7.950546831E-2,3.326013207E-1,3.436001486E-1
5.599971325E1,1.570079729E-2,-1.031514622E-1,3.569181365E-1,3.718565521E-1
5.600976125E1,1.791206807E-2,-1.055184151E-1,3.461762166E-1,3.623436919E-1
5.601980825E1,4.935722440E-2,-8.792896718E-2,3.245134521E-1,3.398185096E-1
5.602985625E1,1.344624250E-1,-8.302329943E-2,3.397647446E-1,3.747173517E-1
5.603990425E1,1.518992606E-1,-1.044622618E-1,3.444232213E-1,3.906572730E-1
5.604995225E1,9.917126253E-2,-1.312278914E-1,2.592047310E-1,3.069898881E-1
5.605999925E1,3.262614772E-2,-1.494853838E-1,1.613954312E-1,2.223934142E-1
5.607004725E1,7.851933539E-3,-1.862497522E-1,6.763181984E-2,1.983045287E-1
5.608009475E1,-4.699407220E-3,-1.972265840E-1,-5.771786571E-2,2.055523337E-1
5.609014175E1,5.868353337E-2,-1.322355129E-1,-1.711649591E-1,2.241147723E-1
5.610018975E1,1.305920067E-1,-1.064203481E-1,-2.498281360E-1,3.013198637E-1
5.611023775E1,1.855400464E-1,-9.654425472E-2,-3.420691323E-1,4.009453744E-1
5.612028475E1,2.296295142E-1,-1.076682901E-1,-4.035274619E-1,4.766094701E-1
5.613033275E1,2.371649672E-1,-1.462074347E-1,-4.640531605E-1,5.412662667E-1
5.614038075E1,2.012662791E-1,-1.729857820E-1,-4.814462882E-1,5.497478734E-1
5.615042875E1,1.502319270E-1,-1.803810480E-1,-4.868081850E-1,5.404527392E-1
5.616047575E1,1.386946397E-1,-1.813617723E-1,-4.448713696E-1,5.000388295E-1
5.617052375E1,4.838907167E-2,-1.666729818E-1,-4.134437549E-1,4.483939380E-1
5.618057175E1,-1.951025829E-2,-1.349826810E-1,-4.426289624E-1,4.631645201E-1
5.619061875E1,7.787029445E-4,-1.201184741E-1,-3.758063972E-1,3.945370735E-1
5.620066675E1,5.156995699E-2,-1.210547595E-1,-3.075541878E-1,3.345194967E-1
5.621071475E1,5.791301653E-2,-9.374943182E-2,-3.028974652E-1,3.223193260E-1
5.622076175E1,2.543626517E-2,-5.639157102E-2,-3.185142088E-1,3.244661987E-1
5.623080975E1,1.718847513E-2,-4.219160780E-2,-3.053357542E-1,3.087158859E-1
5.624085775E1,6.297553584E-2,-4.167515248E-2,-2.781368458E-1,2.882062481E-1
5.625090575E1,7.638510168E-2,-1.195974872E-2,-1.964851570E-1,2.111495590E-1
5.626095275E1,9.834168881E-2,5.281351358E-3,-8.414318740E-2,1.295339971E-1
5.627100075E1,5.410925657E-2,-2.226181179E-3,-4.782963932E-2,7.225262574E-2
5.628104875E1,-5.682280317E-2,-2.476661280E-2,-9.524938881E-2,1.136426951E-1
5.629109575E1,-1.827671506E-1,-3.608784556E-2,-9.162645400E-2,2.076091785E-1
5.630114375E1,-2.132276358E-1,-4.121161446E-2,-8.253578782E-2,2.323285994E-1
